name,price,county,town,address,lng_wgs84,lat_wgs84
金衡公寓,89184,徐汇,万体馆,(徐汇万体馆)田东路377弄,121.4318174,31.17587224
柳市路80号,89231,黄浦,董家渡,(黄浦董家渡)柳市路80号,121.4942176,31.21419295
新城名庭,89238,浦东,洋泾,(浦东洋泾)羽山路851弄,121.5483993,31.23866915
南花苑,89242,黄浦,董家渡,(黄浦董家渡)黄家路99弄,121.491411,31.21819358
青年路322号,89244,闵行,七宝,(闵行七宝)青年路322号,121.3473054,31.15557632
爱家豪庭,89254,虹口,临平路,(虹口临平路)物华路246弄,121.4883257,31.26330402
淮海中路1412弄,89285,徐汇,衡山路,(徐汇衡山路)淮海中路1412弄,121.4434568,31.21307698
中恒公寓,89292,黄浦,董家渡,(黄浦董家渡)巡道街99号,121.4930864,31.22136288
普育东路65弄,89306,黄浦,蓬莱公园,(黄浦蓬莱公园)普育东路65弄,121.4925061,31.21236542
陆家浜路1382弄,89315,黄浦,蓬莱公园,(黄浦蓬莱公园)陆家浜路1382弄,121.4787071,31.21267546
吴兴公寓,89342,徐汇,衡山路,(徐汇衡山路)吴兴路219号,121.4407259,31.20309175
开元坊,89357,黄浦,老西门,(黄浦老西门)西藏南路900弄,121.4806569,31.2156962
阳光翠竹苑,89407,黄浦,董家渡,(黄浦董家渡)陆家浜路521弄,121.4936879,31.21413562
瑞金南路271弄,89437,黄浦,打浦桥,(黄浦打浦桥)瑞金南路271弄,121.4643887,31.2017432
巨东小区,89439,浦东,洋泾,"(浦东洋泾)苗圃路463弄,巨野路469弄,羽山路801弄,张杨路1776弄",121.5457616,31.23881451
长新大楼,89469,黄浦,人民广场,(黄浦人民广场)新闸路200号,121.4654816,31.24060344
襄乐大厦,89481,静安,静安寺,(静安静安寺)襄阳北路47弄1号,121.450504,31.22156794
中山南一路1040-1044号,89487,黄浦,世博滨江,"(黄浦世博滨江)中山南一路1040号, 中山南一路1042号, 中山南一路1044号",121.4664332,31.19687897
康海大楼,89503,静安,江宁路,(静安江宁路)西康路838号,121.4395969,31.23988634
瑞达新苑,89506,浦东,花木,(浦东花木)樱花路515弄,121.5500065,31.20896294
明杨豪苑,89511,虹口,鲁迅公园,(虹口鲁迅公园)欧阳路218弄,121.4831667,31.26964415
大闻公寓,89544,徐汇,斜土路,(徐汇斜土路)清真路55号,121.4552575,31.20145742
乌鲁木齐中路280弄,89558,徐汇,衡山路,(徐汇衡山路)乌鲁木齐中路280弄,121.4413865,31.21360196
金瓯万国大厦,89566,黄浦,人民广场,(黄浦人民广场)凤阳路358弄,121.4642558,31.23640751
东泰花苑,89575,黄浦,打浦桥,(黄浦打浦桥)打浦路299弄,121.4673613,31.20254293
盛世豪园(二期),89596,杨浦,中原,(杨浦中原)闸殷路889弄,121.51292,31.32016734
中华新路459弄,89622,闸北,西藏北路,(闸北西藏北路)中华新路459弄,121.4619856,31.25609705
五里桥路269弄,89637,黄浦,五里桥,(黄浦五里桥)五里桥路269弄,121.474916,31.20537507
嘉誉湾,89654,杨浦,新江湾城,(杨浦新江湾城)淞沪路1888弄,121.5045605,31.33421911
张江汤臣豪园(三期),89661,浦东,张江,(浦东张江)晨晖路828弄,121.593692,31.20143934
北方公寓,89676,黄浦,老西门,(黄浦老西门)肇周路179号,121.4764634,31.21826898
斜桥公寓,89678,黄浦,老西门,(黄浦老西门)肇周路421弄,121.4778344,31.21374218
北蒙三小区,89685,黄浦,五里桥,"(黄浦五里桥)丽园路842弄20-51号甲, 蒙自路208号, 蒙自路212号, 蒙自路214号, 蒙自路216号, 蒙自路218号, 蒙自路222号, 蒙自路224号, 蒙自路252弄",121.4724349,31.20746885
延和大厦,89695,长宁,新华路,(长宁新华路)番禺路37弄7号,121.4256634,31.21102441
滇池路119号,89716,黄浦,南京东路,(黄浦南京东路)滇池路119号,121.4830531,31.24145936
中新家园,89728,浦东,洋泾,(浦东洋泾)灵山路785弄,121.5454181,31.23452675
瑞金南路63弄,89732,黄浦,打浦桥,(黄浦打浦桥)瑞金南路63弄,121.4637311,31.20524949
崮山小区三街坊,89745,浦东,洋泾,(浦东洋泾)羽山路1446弄,121.5576361,31.24175047
宁波小区,89782,黄浦,南京东路,(黄浦南京东路)宁波路120弄,121.4800136,31.24180772
老教师公寓,89787,静安,江宁路,(静安江宁路)常德路968弄,121.4359483,31.23843659
汇成桂苑,89795,徐汇,斜土路,(徐汇斜土路)清真路58弄,121.4533897,31.20193222
恒地苑,89805,徐汇,龙华,(徐汇龙华)龙恒路280弄,121.444256,31.1691521
明安馨苑,89821,徐汇,万体馆,(徐汇万体馆)龙华西路525弄,121.4366635,31.17784891
瑞金二路410弄,89852,黄浦,打浦桥,(黄浦打浦桥)瑞金二路410弄,121.4622713,31.20915533
愚园路641弄,89859,静安,静安寺,(静安静安寺)愚园路641弄,121.4319996,31.22274835
梅园七街坊,89885,浦东,源深,"(浦东源深)乳山路237弄, 浦东大道834弄, 乳山路208弄, 乳山路235弄, 乳山路285弄",121.5227358,31.24026335
汇智湖畔家园,89907,浦东,张江,(浦东张江)亮秀路180弄,121.6016334,31.20139109
建华新苑,89913,浦东,花木,(浦东花木)梅花路777弄1-18号,121.5495217,31.21182176
东亚公寓,89917,徐汇,衡山路,(徐汇衡山路)吴兴路108号,121.4390468,31.2037152
丽园路514弄,89923,黄浦,五里桥,(黄浦五里桥)丽园路514弄,121.477147,31.20954745
科嘉小区,89925,徐汇,徐家汇,(徐汇徐家汇)肇嘉浜路1029弄43-46号,121.4377248,31.1963948
徐汇嘉馨公寓,89933,徐汇,斜土路,(徐汇斜土路)医学院路15号,121.4550714,31.20272203
明园小安桥,89940,徐汇,田林,(徐汇田林)中山西路1698弄,121.4186902,31.18673257
重庆公寓,89961,黄浦,新天地,"(黄浦新天地)重庆南路185号,复兴中路485弄",121.4670194,31.21702648
县左街24弄,89980,黄浦,豫园,"(黄浦豫园)县左街24弄, 县左街46号, 县左街32号",121.4904025,31.22642232
大华锦绣华城(十一街区),89989,浦东,北蔡,(浦东北蔡)北艾路1077弄2-73号,121.5318124,31.1834297
中海瀛台,90000,徐汇,华泾,"(徐汇华泾)龙瑞路128弄（一期）,龙瑞路77弄（二期）",121.4490508,31.14260099
斜土路1855弄,90024,徐汇,徐家汇,(徐汇徐家汇)斜土路1855弄,121.4496607,31.19726809
惠国公寓,90084,黄浦,蓬莱公园,(黄浦蓬莱公园)国货路370弄,121.4883621,31.21075897
宛平公寓,90102,徐汇,衡山路,(徐汇衡山路)吴兴路278号,121.4408372,31.20104303
龙兆苑,90126,徐汇,龙华,(徐汇龙华)龙华路3208弄,121.4422533,31.172169
丽园路660号,90127,黄浦,五里桥,(黄浦五里桥)丽园路660号,121.4753821,31.20902869
虹桥紫京苑(别墅),90128,闵行,金虹桥,(闵行金虹桥)虹梅路3201弄,121.3829526,31.18775528
丝庐花语,90139,徐汇,斜土路,(徐汇斜土路)零陵路29弄7-23号,121.4628139,31.19699079
圣和圣广场(公寓),90142,闸北,西藏北路,(闸北西藏北路)山西北路388弄,121.4756324,31.24862575
阳光公寓(黄浦),90143,黄浦,董家渡,(黄浦董家渡)陆家浜路305弄1-3号,121.4960154,31.21372526
丽园路694弄,90163,黄浦,五里桥,(黄浦五里桥)丽园路694弄,121.4751855,31.20865531
联洋花园(一期),90171,浦东,联洋,(浦东联洋)丁香路901弄,121.5472809,31.22899656
西姚小区,90208,黄浦,豫园,"(黄浦豫园)西姚家弄路33号, 四牌楼路181-185号, 复兴东路451弄, 西姚家弄路57号, 西姚家弄25号, 西姚家弄27号, 西姚家弄29号, 西姚家弄31号, 西姚家弄21号",121.4917476,31.22426341
局门路573弄,90230,黄浦,五里桥,(黄浦五里桥)局门路573弄,121.478449,31.20315215
静安新邨,90235,静安,南京西路,(静安南京西路)南京西路612弄,121.4605424,31.23346402
星罗苑,90269,徐汇,长桥,(徐汇长桥)罗香路168弄1到22号,121.433474,31.13711455
古北首席,90299,闵行,金虹桥,(闵行金虹桥)吴中路405弄100支弄,121.4052292,31.1861439
南塘浜路123弄,90335,黄浦,打浦桥,(黄浦打浦桥)南塘浜路123弄,121.4680397,31.20563433
名江七星城,90395,虹口,北外滩,(虹口北外滩)东汉阳路309弄,121.490441,31.25326973
中复小区,90409,黄浦,豫园,"(黄浦豫园)东街162弄,中华路211弄",121.4941776,31.22352481
嘉嘉大楼,90411,徐汇,建国西路,(徐汇建国西路)永嘉路158号,121.4543431,31.21163231
锦西路63弄,90420,杨浦,鞍山,(杨浦鞍山)锦西路63弄,121.5076141,31.27912644
胶州路424弄,90431,静安,曹家渡,(静安曹家渡)胶州路424弄,121.4375818,31.23279139
愚园书香公寓,90472,长宁,镇宁路,(长宁镇宁路)江苏路261弄18-30号,121.4272295,31.22330554
圣美邸,90493,长宁,古北,(长宁古北)宋园路69弄,121.4084336,31.19377544
苹果园(别墅),90498,闵行,金虹桥,(闵行金虹桥)环镇南路88弄,121.3861285,31.17683679
姚西小区,90501,静安,曹家渡,(静安曹家渡)余姚路487弄,121.4304185,31.23537782
亚都国际名园,90508,徐汇,徐家汇,(徐汇徐家汇)南丹东路300弄,121.4333859,31.19020857
静怡村,90509,长宁,新华路,(长宁新华路)新华路569弄50-60号,121.4170361,31.20567025
金色港湾,90512,徐汇,斜土路,"(徐汇斜土路)大木桥路158弄, 大木桥路156号, 大木桥路176号",121.4564213,31.20086792
重庆北路209-211号,90517,黄浦,人民广场,"(黄浦人民广场)重庆北路209号, 重庆北路211号",121.4650758,31.22891049
局三小区,90524,黄浦,五里桥,(黄浦五里桥)制造局路646弄,121.4808069,31.20389246
江苏北路109号,90533,长宁,中山公园,(长宁中山公园)江苏北路109号,121.4212543,31.22693816
武泰公寓,90534,静安,南京西路,"(静安南京西路)泰兴路555号,泰兴路567号",121.4511484,31.23808914
市政大楼,90571,浦东,源深,(浦东源深)东方路573弄,121.5211124,31.23267095
复兴苑,90584,黄浦,新天地,(黄浦新天地)合肥路289弄,121.469753,31.21548319
桃源新村,90589,黄浦,老西门,(黄浦老西门)淮海东路89弄,121.4772757,31.22743872
滨江晶典,90594,杨浦,东外滩,(杨浦东外滩)惠民路1018弄,121.5227056,31.26198597
兆丰嘉园,90623,长宁,中山公园,(长宁中山公园)长宁路888弄1-12号,121.4133931,31.22179106
大上海城市花园,90633,普陀,长寿路,(普陀长寿路)宜昌路588弄,121.4262586,31.24567221
青年路246号,90648,闵行,七宝,(闵行七宝)青年路246号,121.3484284,31.15602988
弘辉名苑,90657,黄浦,世博滨江,(黄浦世博滨江)西藏南路1501弄,121.4852265,31.20534857
学院路68-76号(双),90711,黄浦,豫园,"(黄浦豫园)学院路68号, 学院路70号, 学院路72号, 学院路74号",121.4916612,31.22513357
华绮公寓,90735,徐汇,衡山路,(徐汇衡山路)高安路30号,121.4406312,31.20547634
江临天下,90748,浦东,陆家嘴,(浦东陆家嘴)浦明路233弄,121.5071157,31.22855932
巨鹿路785弄,90771,静安,静安寺,(静安静安寺)巨鹿路785弄,121.446898,31.22206006
中山南一路246弄,90783,黄浦,世博滨江,(黄浦世博滨江)中山南一路246弄,121.4828582,31.20245704
长乐路447号,90811,徐汇,衡山路,(徐汇衡山路)长乐路447号,121.4498001,31.22062102
白金府邸,90837,虹口,北外滩,(虹口北外滩)旅顺路199弄,121.490004,31.25196347
顺天村(南区),90844,黄浦,人民广场,"(黄浦人民广场)成都北路254号, 成都北路262弄（重庆北路319弄）",121.463814,31.23044267
悦公馆,90864,闸北,大宁,(闸北大宁)共和新路2989弄,121.4481873,31.29004785
达安长宁公寓,90880,长宁,新华路,(长宁新华路)定西路710弄83-105号,121.4214753,31.20953674
南山大楼,90939,徐汇,徐家汇,(徐汇徐家汇)宜山路187号,121.4259744,31.19121267
南京西路1915弄,90946,静安,静安寺,(静安静安寺)南京西路1915弄,121.4376716,31.2227591
宝华海尚郡领,90953,浦东,北蔡,(浦东北蔡)成山路2388弄,121.543538,31.1817166
碧云花园,90985,浦东,碧云,"(浦东碧云)碧云路777弄,碧云路650弄",121.581129,31.24404901
天合雅园,90988,徐汇,斜土路,"(徐汇斜土路)茶陵路318号,零陵北路7弄1-5号",121.4610843,31.19871984
阳光四季公寓,90997,徐汇,建国西路,(徐汇建国西路)建国西路285-287号,121.4541842,31.20693774
汤山村,91086,长宁,中山公园,(长宁中山公园)武夷路466弄,121.4162239,31.21452827
思南路115弄,91087,黄浦,打浦桥,(黄浦打浦桥)思南路115弄,121.4665711,31.21064483
胶州路565弄,91088,静安,曹家渡,(静安曹家渡)胶州路565弄,121.4363794,31.23497963
沧海苑,91099,黄浦,老西门,(黄浦老西门)学前街111弄,121.4855923,31.2184125
太阳都市花园,91100,黄浦,豫园,"(黄浦豫园)河南南路368弄, 河南南路398弄",121.483464,31.22589753
金鹿大楼,91165,黄浦,淮海中路,"(黄浦淮海中路)巨鹿路1号,巨鹿路17号",121.4644161,31.22530722
尊德里,91168,黄浦,南京东路,"(黄浦南京东路)厦门路136弄, 南苏州路849号, 厦门路122号, 厦门路128号, 厦门路130号, 厦门路140号, 厦门路144号, 厦门路132号",121.4712093,31.24229155
中虹汇之苑,91170,徐汇,康健,(徐汇康健)钦州路428弄,121.4257878,31.16883992
达安河畔雅苑,91181,静安,江宁路,(静安江宁路)安远路5弄1号,121.4452688,31.24447295
愚园路1163号,91209,长宁,中山公园,(长宁中山公园)愚园路1163号,121.4229341,31.22044691
原水小区(制造局路208弄),91218,黄浦,五里桥,(黄浦五里桥)制造局路208弄,121.4790456,31.20989122
兆丰帝景苑,91246,徐汇,徐家汇,"(徐汇徐家汇)肇嘉浜路999弄,肇嘉浜路889号",121.4385991,31.19753359
裕德大厦,91291,徐汇,徐家汇,(徐汇徐家汇)裕德路92弄1-11号,121.4299362,31.18669956
胶州大楼,91304,静安,静安寺,(静安静安寺)胶州路58号,121.4405503,31.22759154
第九城市(一期),91331,浦东,联洋,(浦东联洋)锦绣路300弄,121.5593946,31.22813985
森凯苑,91369,静安,曹家渡,(静安曹家渡)余姚路318弄,121.432644,31.23729231
新路小区,91387,徐汇,徐家汇,(徐汇徐家汇)南丹路181弄,121.4279386,31.19172836
保利茉莉公馆三期,91413,闵行,浦江,(闵行浦江)北江桐路536弄,121.485773,31.09723929
仲信苑,91420,长宁,中山公园,(长宁中山公园)愚园路1203弄33-43号,121.422896,31.21893227
斜土路1674弄,91421,徐汇,徐家汇,(徐汇徐家汇)斜土路1674弄,121.4502982,31.19723038
花木鑫丰苑,91425,浦东,花木,(浦东花木)樱花路469弄,121.5490227,31.20868918
长安路490号,91435,闸北,不夜城,(闸北不夜城)长安路490号,121.4524389,31.2418672
番禺路650弄,91442,徐汇,徐家汇,(徐汇徐家汇)番禺路650弄,121.424509,31.20096763
合生时代锦苑(公寓),91444,浦东,三林,(浦东三林)西营南路518弄,121.4846035,31.15658104
雅庐苑,91490,黄浦,老西门,(黄浦老西门)陆家浜路1235弄,121.4805103,31.21410389
龙门邨,91494,黄浦,豫园,(黄浦豫园)尚文路133弄1-105号,121.4862717,31.21819744
金荣公寓,91503,闸北,大宁,(闸北大宁)万荣路399弄,121.4400094,31.27482513
世茂佘山庄园,91525,松江,佘山,"(松江佘山)佘北公路666弄（一期）,佘北公路518弄（二期）",121.1955648,31.11073281
正红里,91556,普陀,长寿路,(普陀长寿路)昌化路994弄,121.4400615,31.24780976
柿子湾路6号,91567,徐汇,徐家汇,(徐汇徐家汇)柿子湾路6号,121.4241335,31.18986489
昭化东路82弄,91570,长宁,镇宁路,"(长宁镇宁路)昭化东路82弄, 昭化东路78号",121.4323557,31.21662761
铁路职工小区,91575,徐汇,徐家汇,(徐汇徐家汇)凯旋路2120弄,121.4199644,31.19289702
明日星城,91581,黄浦,董家渡,"(黄浦董家渡)河南南路1001弄（一期）,河南南路1009弄（一期）,中华路868弄（二、三期）",121.4891499,31.21572102
新家坡园景苑,91584,黄浦,五里桥,(黄浦五里桥)徐家汇路1弄,121.4771528,31.21163421
文通雅苑,91585,杨浦,周家嘴路,(杨浦周家嘴路)辽阳路508弄,121.5112261,31.26616493
丽丽小区,91597,黄浦,五里桥,(黄浦五里桥)斜土路195弄1-12号,121.477251,31.20846924
瑞嘉公寓,91598,徐汇,斜土路,(徐汇斜土路)肇嘉浜路99弄,121.4606378,31.2054396
汉口路455弄,91666,黄浦,南京东路,(黄浦南京东路)汉口路455弄,121.4773401,31.23661341
安乐坊,91666,静安,南京西路,(静安南京西路)南京西路1129弄,121.4519594,31.22843462
凯旋花苑,91669,徐汇,徐家汇,(徐汇徐家汇)中漕路111号,121.428994,31.18595248
胶州路319弄,91687,静安,曹家渡,(静安曹家渡)胶州路319弄,121.4380878,31.23124281
嘉杰国际广场(公寓),91703,虹口,四川北路,(虹口四川北路)四川北路1727弄,121.4780264,31.26036866
南洋新华公寓,91703,长宁,新华路,(长宁新华路)新华路590弄13-21号,121.4170631,31.2076724
虹桥华庭,91718,长宁,仙霞,(长宁仙霞)古北路555弄,121.3968683,31.20981622
保利星苑,91743,徐汇,龙华,(徐汇龙华)宾阳路28弄,121.4312134,31.16598581
宣化路221号,91745,长宁,中山公园,(长宁中山公园)宣化路221号,121.4216533,31.21894526
政宁小区,91771,长宁,镇宁路,"(长宁镇宁路)延安西路487号,延安西路501号",121.4329206,31.21856253
紫罗兰家苑,91794,杨浦,控江路,(杨浦控江路)延吉中路365弄,121.5229035,31.28379951
新潮时代大厦,91796,虹口,四川北路,(虹口四川北路)中州路133弄1-2号,121.4775692,31.2553836
合丰大楼,91816,徐汇,斜土路,(徐汇斜土路)大木桥路247弄1号,121.4575307,31.20065574
海桐小区,91864,浦东,花木,(浦东花木)海桐路68弄,121.5486634,31.20704919
宜德苑,91866,徐汇,徐家汇,(徐汇徐家汇)古宜路99弄,121.4213387,31.18711008
新城海上名园,91877,浦东,洋泾,(浦东洋泾)灵山路866弄,121.5475617,31.23408852
丽园路1032弄,91912,黄浦,打浦桥,"(黄浦打浦桥)丽园路1032弄1-17号（单号）, 丽园路1020号, 丽园路1024号, 丽园路1028号",121.4670347,31.20759747
北汪小区,91949,长宁,镇宁路,(长宁镇宁路)东诸安浜路165弄,121.4285238,31.21966789
大宁龙盛雅苑,91985,闸北,大宁,(闸北大宁)万荣路166弄,121.4426205,31.27302591
愚园坊,91992,静安,静安寺,(静安静安寺)愚园路483弄4-42号,121.4348875,31.22333704
陆家嘴国际华城,92011,浦东,源深,(浦东源深)张杨路1515弄,121.5309468,31.2375266
望江苑,92019,黄浦,世博滨江,(黄浦世博滨江)高雄路189号,121.4846958,31.20098895
上海滩花园洋房,92020,浦东,源深,"(浦东源深)乳山路506弄（南区）,乳山路505弄（北区）",121.5289127,31.24137243
朗诗虹桥绿郡(别墅),92025,长宁,中山公园,(长宁中山公园)中山西路699弄,121.4093337,31.21207268
黄浦众鑫城,92027,黄浦,老西门,(黄浦老西门)西藏南路555弄,121.4790465,31.22196531
黄浦新苑(公寓),92056,黄浦,蓬莱公园,"(黄浦蓬莱公园)丽园路333弄（一、二期）,西藏南路1108弄（三期）",121.4798873,31.21199105
申田大楼,92089,静安,静安寺,(静安静安寺)北京西路1850号,121.4370992,31.22581643
富宏花园(别墅),92098,闵行,金虹桥,(闵行金虹桥)虹梅路3131号,121.3842489,31.18668761
眉州路432弄,92156,杨浦,东外滩,(杨浦东外滩)眉州路432弄,121.5301316,31.26504714
东园一村,92161,浦东,陆家嘴,(浦东陆家嘴)东园一村101-139号,121.5077838,31.23447323
万科华尔兹,92169,徐汇,田林,(徐汇田林)漕宝路77弄,121.4234127,31.17116572
紫华大楼,92176,黄浦,人民广场,(黄浦人民广场)重庆北路205号,121.4649878,31.22878775
慧芝湖花园,92177,闸北,大宁,"(闸北大宁)平型关路1083弄（一、二期）,平型关路1088弄（三期）,平型关路1018号",121.454673,31.28381087
光明小区,92206,静安,南京西路,(静安南京西路)成都北路1037弄,121.4578926,31.2420103
世茂滨江花园,92216,浦东,陆家嘴,"(浦东陆家嘴)潍坊西路1弄,潍坊西路2弄",121.5094149,31.22373186
田园别墅(别墅),92237,长宁,西郊,(长宁西郊)剑河路888号,121.3651073,31.20262044
南辉小区,92291,长宁,中山公园,"(长宁中山公园)宣化路41号,宣化路49号,宣化路57弄,宣化路65号,宣化路73号,宣化路81号,宣化路89号,宣化路97号,宣化路105号,宣化路113弄,宣化路121号,宣化路129号,宣化路137号",121.4250071,31.21900752
先棉祠街小区,92326,黄浦,豫园,"(黄浦豫园)先棉祠街32弄, 先棉祠街34号, 先棉祠街36号, 先棉祠街38号",121.4870282,31.219272
四达里,92328,虹口,鲁迅公园,(虹口鲁迅公园)山阴路57弄,121.4804188,31.26643954
凯德莲公馆,92344,浦东,南码头,(浦东南码头)齐恒路33弄,121.5158899,31.19134086
永嘉路525号,92351,徐汇,衡山路,(徐汇衡山路)永嘉路525号,121.4467408,31.20746849
大众家园,92358,黄浦,五里桥,(黄浦五里桥)瞿溪路811弄,121.4768355,31.20360108
宏润花园,92437,徐汇,万体馆,"(徐汇万体馆)漕东支路218弄（一期）,田东路258弄（二、三期）",121.4345093,31.17636342
海上海新城(公寓),92449,杨浦,鞍山,"(杨浦鞍山)飞虹路600弄, 飞虹路01.02.03.05-12.15号",121.5046378,31.26930594
宜仕怡家,92502,徐汇,万体馆,(徐汇万体馆)龙华西路591弄,121.4356898,31.17807067
尚诚国际苑,92503,普陀,武宁,(普陀武宁)曹杨路455弄,121.4138847,31.23796192
维诗凯亚,92516,浦东,碧云,(浦东碧云)云山路2000弄,121.5764343,31.23455477
淮海大厦,92526,黄浦,新天地,(黄浦新天地)普安路128号,121.4723969,31.22689672
亦园,92556,徐汇,衡山路,(徐汇衡山路)安福路168号,121.4400171,31.21648966
江苏路35弄,92617,静安,曹家渡,(静安曹家渡)江苏路35弄,121.423607,31.22584077
山西南路258-264号,92647,黄浦,南京东路,"(黄浦南京东路)山西南路258号, 山西南路264号",121.477408,31.24011901
宝华现代城,92664,闸北,大宁,"(闸北大宁)共和新路2399弄（一期）,广延路555弄（二期）",121.44933,31.28246365
永嘉路690弄,92685,徐汇,衡山路,(徐汇衡山路)永嘉路690弄,121.4430586,31.20616517
江华小区,92698,长宁,镇宁路,(长宁镇宁路)昭化东路199弄1-3号,121.4301305,31.21348966
局后小区,92713,黄浦,五里桥,"(黄浦五里桥)局门后路1号, 局门后路3号, 局门后路5号, 局门后路7号, 局门后路9号, 局门后路11号, 局门后路13号, 局门后路15号, 局门后路19号, 局门后路21号, 局门后路27号, 局门后路31号, 徐家汇路77弄, 局门后路61号, 局门后路62号, 局门后路63号, 局门后路64号, 局门后路77号, 局门后路85号",121.476132,31.21117645
鑫国家园,92715,徐汇,徐家汇,"(徐汇徐家汇)零陵路777弄,漕溪北路689号",121.4350192,31.18797336
金色黄浦,92726,黄浦,老西门,(黄浦老西门)唐家湾路158号,121.477109,31.21573363
香港广场,92729,黄浦,新天地,"(黄浦新天地)淮海中路282号（北楼）,淮海中路283号（南楼）",121.4706063,31.22488653
惠祥公寓,92733,黄浦,世博滨江,(黄浦世博滨江)制造局路833弄19号,121.4829549,31.20158449
中山南路1768弄,92755,黄浦,世博滨江,(黄浦世博滨江)中山南路1768弄,121.4872463,31.20515736
常德路958弄,92764,静安,江宁路,(静安江宁路)常德路958弄,121.436811,31.23769199
金汇园,92772,黄浦,蓬莱公园,(黄浦蓬莱公园)天柱山路88弄,121.4881015,31.21296383
万源城御璄,92801,闵行,古美,(闵行古美)古龙路666弄,121.3870054,31.14974492
品赏碧云,92839,浦东,碧云,(浦东碧云)碧云路86弄,121.5703127,31.23774907
中星恬园,92851,浦东,洋泾,(浦东洋泾)民生路999弄,121.5449849,31.23116163
金色家园,92853,黄浦,人民广场,(黄浦人民广场)青岛路66弄,121.4633415,31.23984553
华亭路31弄,92905,徐汇,衡山路,(徐汇衡山路)华亭路31弄,121.4453489,31.21747925
百汇大厦,92917,黄浦,五里桥,(黄浦五里桥)徐家汇路101号,121.4757446,31.21194454
吴兴路51弄,92920,徐汇,衡山路,(徐汇衡山路)吴兴路51弄,121.4378798,31.20698662
天山华庭,92945,长宁,天山,(长宁天山)威宁路458弄,121.3820361,31.21865106
镇宁路318弄,92960,静安,静安寺,(静安静安寺)镇宁路318弄,121.4316952,31.22244413
明珠家园(黄浦),92965,黄浦,蓬莱公园,(黄浦蓬莱公园)瞿溪路501弄,121.4834075,31.20487456
延庆路76弄,93023,徐汇,衡山路,(徐汇衡山路)延庆路76弄,121.4468272,31.21723213
金日世家,93053,黄浦,蓬莱公园,(黄浦蓬莱公园)陆家浜路688弄1-10号,121.4905004,31.21392469
豫欣公寓,93091,黄浦,蓬莱公园,(黄浦蓬莱公园)制造局路363弄1-4号,121.4810361,31.20823146
东方康洛,93103,徐汇,漕河泾,(徐汇漕河泾)钦江路28弄1-15号,121.4079344,31.1789599
宣化路229号,93105,长宁,中山公园,(长宁中山公园)宣化路229号,121.4211699,31.21892491
共和园小区,93136,黄浦,黄浦滨江,"(黄浦黄浦滨江)中华路106弄5支弄,中华路128弄,老太平弄209弄",121.494359,31.22500258
斜土路723弄,93155,黄浦,打浦桥,(黄浦打浦桥)斜土路723弄,121.4680612,31.20434975
崮山小区二街坊,93181,浦东,洋泾,(浦东洋泾)灵山路1415弄,121.5591761,31.24085336
皇家花园,93192,长宁,虹桥,(长宁虹桥)安顺路389号,121.4028179,31.20171177
华丽家族花园,93195,浦东,联洋,(浦东联洋)锦绣路666弄,121.5536775,31.22571186
明辉苑,93200,徐汇,徐家汇,(徐汇徐家汇)宜山路406弄1-8号,121.4230312,31.19002693
恒力苑,93209,长宁,新华路,(长宁新华路)幸福路111弄1-6号,121.4266,31.20691007
新陕公寓,93216,静安,南京西路,(静安南京西路)新闸路1309弄,121.4470451,31.23357253
悦来小区,93245,黄浦,黄浦滨江,(黄浦黄浦滨江)悦来街38弄,121.4951957,31.22229936
斜土路734弄,93306,黄浦,打浦桥,(黄浦打浦桥)斜土路734弄,121.467654,31.20405474
曹杨路232弄,93333,普陀,武宁,(普陀武宁)曹杨路232弄,121.4174888,31.23486967
外滩99,93341,虹口,四川北路,"(虹口四川北路)天潼路508号,天潼路528号",121.4787018,31.24625677
东外滩1号,93422,杨浦,周家嘴路,(杨浦周家嘴路)内江路16弄,121.5505873,31.27532541
梧桐花园,93445,徐汇,建国西路,"(徐汇建国西路)建国西路253号,建国西路273号",121.4559171,31.2073256
华山路748号,93475,静安,静安寺,(静安静安寺)华山路748号,121.4347988,31.21672586
恒力公寓,93478,长宁,新华路,(长宁新华路)华山路1520弄79-99号,121.4272233,31.2066868
保利维拉家园,93533,杨浦,新江湾城,(杨浦新江湾城)政青路333弄,121.4929988,31.31648369
合肥路642号,93548,黄浦,新天地,(黄浦新天地)合肥路642号,121.4666401,31.21582605
长宁支路279弄,93563,长宁,中山公园,(长宁中山公园)长宁支路279弄,121.4197949,31.22707988
泰兴路624弄,93565,静安,南京西路,(静安南京西路)泰兴路624弄,121.4514167,31.23882643
晓园,93565,浦东,碧云,(浦东碧云)红枫路358弄,121.5873589,31.24356441
梅园新村(浦东),93575,浦东,源深,"(浦东源深)梅园新村, 栖霞路296号",121.5181431,31.23899137
新闸路1213-1229号(单),93579,静安,南京西路,"(静安南京西路)新闸路1213号, 新闸路1217号, 新闸路1223号, 新闸路1225号, 新闸路1229号",121.448565,31.23426767
延平路308弄,93615,静安,曹家渡,(静安曹家渡)延平路308弄,121.4346986,31.23330404
平华大厦,93630,徐汇,斜土路,(徐汇斜土路)肇嘉浜路539号,121.452164,31.20310931
忆梅村,93639,静安,南京西路,(静安南京西路)新闸路1209弄,121.4487595,31.23398336
